@relation glass-0-1-2-3_vs_4-5-6-weka.filters.supervised.attribute.Discretize-R2-last

@attribute RI numeric
@attribute Na {'\'(-inf-13.99515]\'','\'(13.99515-inf)\''}
@attribute Mg {'\'(-inf-2.696245]\'','\'(2.696245-inf)\''}
@attribute Al {'\'(-inf-1.72487]\'','\'(1.72487-inf)\''}
@attribute Si {'\'(-inf-73.2764]\'','\'(73.2764-inf)\''}
@attribute K {'\'(-inf-0.05589]\'','\'(0.05589-0.7452]\'','\'(0.7452-inf)\''}
@attribute Ca {'\'(-inf-7.0171]\'','\'(7.0171-8.27602]\'','\'(8.27602-inf)\''}
@attribute Ba {'\'(-inf-0.335475]\'','\'(0.335475-inf)\''}
@attribute Fe {'\'(-inf-0.0459]\'','\'(0.0459-inf)\''}
@attribute Class {positive,negative}

@data
1.517209,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.51746,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.522107,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.518235,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.519191,'\'(13.99515-inf)\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.51762,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517506,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517825,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517938,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.518371,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.521515,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.515957,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.517346,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517756,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.517779,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517551,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.521515,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.517437,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.515706,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.517209,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.5191,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.51869,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.52172,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.517551,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.51762,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517847,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517528,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(73.2764-inf)\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.51787,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.523201,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.522996,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.521014,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517506,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.52213,'\'(13.99515-inf)\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.526663,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(-inf-0.05589]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.51926,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.52172,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.516184,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.51762,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(73.2764-inf)\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517688,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517961,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.518075,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.521515,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.517415,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517483,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.517369,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517688,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.517551,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517688,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(73.2764-inf)\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.519055,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517665,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.51566,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.522267,'\'(13.99515-inf)\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(-inf-0.05589]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.51967,'\'(13.99515-inf)\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(-inf-0.05589]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517779,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.521971,'\'(13.99515-inf)\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.519009,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.518485,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.518189,'\'(-inf-13.99515]\'','\'(-inf-2.696245]\'','\'(-inf-1.72487]\'','\'(73.2764-inf)\'','\'(-inf-0.05589]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.51664,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.517096,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(1.72487-inf)\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.516891,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.52664,'\'(-inf-13.99515]\'','\'(-inf-2.696245]\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(-inf-0.05589]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.518508,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.518121,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.516458,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.516298,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(73.2764-inf)\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.527255,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.518918,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.518713,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.521765,'\'(-inf-13.99515]\'','\'(-inf-2.696245]\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.516276,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.516184,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.516048,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(73.2764-inf)\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517073,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(1.72487-inf)\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.516663,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.526139,'\'(-inf-13.99515]\'','\'(-inf-2.696245]\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.516891,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.516458,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.515934,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.517437,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(73.2764-inf)\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.52475,'\'(-inf-13.99515]\'','\'(-inf-2.696245]\'','\'(1.72487-inf)\'','\'(-inf-73.2764]\'','\'(0.7452-inf)\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.51828,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.517893,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.518394,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.515934,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(-inf-0.0459]\'',negative
1.515934,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(7.0171-8.27602]\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.515888,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(-inf-73.2764]\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
1.518189,'\'(-inf-13.99515]\'','\'(2.696245-inf)\'','\'(-inf-1.72487]\'','\'(73.2764-inf)\'','\'(0.05589-0.7452]\'','\'(8.27602-inf)\'','\'(-inf-0.335475]\'','\'(0.0459-inf)\'',negative
