@relation glass5-weka.filters.supervised.attribute.Discretize-R2-last

@attribute RI numeric
@attribute Na {'\'(-inf-13.785675]\'','\'(13.785675-inf)\''}
@attribute Mg {'\'(-inf-2.54583]\'','\'(2.54583-inf)\''}
@attribute Al {'\'All\''}
@attribute Si {'\'All\''}
@attribute K {'\'(-inf-0.009315]\'','\'(0.009315-inf)\''}
@attribute Ca {'\'All\''}
@attribute Ba {'\'All\''}
@attribute Fe {'\'All\''}
@attribute Class {positive,negative}

@data
1.521515,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517415,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517483,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517369,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517688,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517551,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517688,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.519055,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517665,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.51566,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.522267,'\'(13.785675-inf)\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.51967,'\'(13.785675-inf)\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517779,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.521971,'\'(13.785675-inf)\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.519009,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518485,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518189,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.51664,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517096,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516891,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.52664,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.518508,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518121,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516458,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516298,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.527255,'\'(13.785675-inf)\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518918,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518713,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.521765,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516276,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516184,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516048,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517073,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516663,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.526139,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516891,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516458,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515934,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517437,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.52475,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.51828,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517893,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518394,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515934,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515934,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515888,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518189,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518462,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.520809,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517118,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516139,'\'(13.785675-inf)\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515911,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518417,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.524089,'\'(13.785675-inf)\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516526,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.51844,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518121,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516321,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516458,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.522221,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.527392,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.516868,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518121,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516617,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515729,'\'(13.785675-inf)\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516253,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518599,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517301,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517073,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518052,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515911,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515683,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518417,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.53393,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.527779,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.520194,'\'(13.785675-inf)\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518007,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515911,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516389,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515911,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516549,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516731,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.521765,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516731,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.515957,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.514089,'\'(13.785675-inf)\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.531242,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518462,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.520672,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516731,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516594,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517756,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516093,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.51664,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.521219,'\'(13.785675-inf)\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516458,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.522107,'\'(13.785675-inf)\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516936,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517779,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517961,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516093,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.519351,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.517688,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.518326,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516708,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.516549,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.521264,'\'(13.785675-inf)\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(-inf-0.009315]\'','\'All\'','\'All\'','\'All\'',negative
1.516435,'\'(-inf-13.785675]\'','\'(2.54583-inf)\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
1.519693,'\'(-inf-13.785675]\'','\'(-inf-2.54583]\'','\'All\'','\'All\'','\'(0.009315-inf)\'','\'All\'','\'All\'','\'All\'',negative
